,평균기온(°C),일교차(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 전운량(1/10),오존(O3),미세먼지(PM10)
"('40M', '헛개/가시오가피')",-0.06584435914504824,0.09173110109718932,-0.05157179435116944,0.03192768743387736,-0.07281926115139262,-0.0868263324277872,0.032439599522530366,0.017861802740980152
"('40M', '헤어 브러쉬')",-0.08593165538520281,0.030162094743722077,-0.03826700316112217,-0.046739530136603535,-0.04616842679932553,0.002760309964262084,-0.04489509145177699,0.11715157964960082
"('40M', '헤어매니큐어')",-0.0018646357410780285,0.061080072764023566,-0.030484225265432367,0.05295729299702332,-0.03121898508144389,-0.05645465954183649,0.028333540501363042,0.0429175676356754
"('40M', '헤어무스')",-0.0937901573830858,0.003030509801615562,-0.04713049295372185,0.06800929447844144,-0.05408080947809343,-0.017051063724780425,-0.016341601694467776,0.014304219963186236
"('40M', '헤어스타일링용 염색약')",0.02301418575571572,-0.02767972470174264,-0.010431872910292142,0.016683020182221783,-0.012787601436645485,0.06082116596843876,0.05362033625763315,0.017325127949371452
"('40M', '헤어스타일링용 펌제')",0.01659555010008829,0.014772422801490045,0.012331032364539592,0.03627805070248937,0.0052113440940189755,0.03797054236288395,0.00657463033788345,0.025293121441961955
"('40M', '헤어스타일링용 흑채')",-0.24305573381944157,0.07083915966488019,-0.109162806369212,0.03640449681432503,-0.14314963010775378,-0.10038524690802383,-0.14834828236877998,0.11794770866935601
"('40M', '헤어스프레이')",-0.0041719848623062265,0.05865065529768161,-0.04647475664207979,-0.005295004909601945,-0.050706595179705084,-0.022909912434005582,-0.006581801985511652,-0.014854903151872306
"('40M', '헤어에센스')",-0.18395535332243315,0.07920445990911967,-0.07830074059207671,0.01687730451314623,-0.11831913643137117,-0.039162795020702454,-0.13323984931404292,0.07435702920786207
"('40M', '헤어왁스')",0.025063961370519174,0.14380934218346905,-0.020536752340255413,0.01414471118373174,-0.04931307419009803,-0.03745269556549668,0.2120003035645454,0.11446711813759237
"('40M', '헤어젤')",-0.03510308912821478,0.018650395969243113,-0.004966948494612964,0.021374199455301245,0.0004355050413082116,0.029113975074607664,0.040110039714094284,0.11123116987460578
"('40M', '헤어케어세트')",-0.1338617245317263,0.04618653019288717,-0.07496782422766289,0.08316690899034157,-0.1491379694487371,-0.07183584305562948,0.06869897625854329,0.09980072981938094
"('40M', '호박')",0.0873146940142346,-0.1021482356029591,0.04324670384751587,0.03472182415079272,0.12841964572192535,0.08359174242617745,-0.05029979433190013,-0.04993367302105876
"('40M', '혼합견과')",-0.10556617902921805,-0.06909498441689532,-0.004001006252077185,0.021294739748005036,-0.023136175436500178,0.027206926369941563,-0.10881200558320113,0.03602570000379206
"('40M', '혼합곡')",-0.07957344145265571,-0.07374121903814035,-0.012877906541989986,0.033782334166716235,-0.051097810832753415,0.012474797316891464,-0.0704050380657347,-0.020386541743984736
"('40M', '홍삼 간식')",-0.02186017097434591,0.020797133857054537,-0.049966178455546725,-0.02133973834214366,-0.06809561251053753,-0.03169764297883826,0.004699803728369486,0.015312101553851645
"('40M', '홍삼 분말/환')",-0.04926970186270936,-0.07135978487942667,0.048079085066957454,0.04866651797415479,-0.0500790457506622,0.005494806665430252,-0.006960256175326995,-0.002920561244136758
"('40M', '홍삼 음료')",-0.08473888313618048,-0.03727856276981883,-0.01651571117100248,0.012165552873045746,-0.0521041759220625,-0.0031900955442993326,-0.06610369908726318,-0.006175691017567638
"('40M', '홍삼/인삼 제품')",-0.03912073435788871,-0.03192621625506622,-0.02110588041706645,0.03914297539814242,-0.05639766227511005,-0.001273184308703099,-0.01805128299139587,0.025366853273654
"('40M', '홍삼액/홍삼정')",-0.06454230618624252,-0.05358140856279165,-0.011262085280216008,0.01386221017059181,-0.05074222243512692,0.016812353516512137,-0.03407227629552981,0.021320537696674476
"('40M', '홍삼절편/홍삼정과')",-0.10160894308898509,-0.02030678922190869,-0.010071032878241137,0.029947859167293697,-0.05310362307084867,-0.0011450587580909407,-0.06929570099757648,0.017639377486930546
"('40M', '홍어')",-0.08983238133759895,0.037748555405335144,-0.044429297238521764,0.02996641407139882,-0.05184120001075279,0.03913516333207034,-0.0685295707021687,0.06441647600635213
"('40M', '홍차')",-0.1904140561431144,0.08321463302058037,-0.06900537782061382,0.038185470365782806,-0.13004258770441457,-0.043609836378328444,-0.11980320607118015,0.11891658698967723
"('40M', '화장 비누')",0.22703284268028895,0.05268323554763099,0.0515532775254052,0.01628144526894675,0.06021942003852069,0.062309746957867784,0.28205078314828735,0.03404470252003413
"('40M', '화장 퍼프')",0.04985063270101104,-0.025767574764377174,-0.03267692979928894,-0.015037529230340319,0.010816512468018447,0.010477755045047958,-0.03328398491315047,-0.03721990019466257
"('40M', '환자식')",0.18348667464678695,0.01463394530876006,-0.009194485999444396,-0.021100594915055948,0.07604200760291749,0.05204821610670976,0.13849369991733423,-0.09587446309166102
"('40M', '황토매트')",-0.2671726000106143,0.09689277469343431,-0.05944067497087221,-0.07384786551962867,-0.11751879971075935,-0.11202645787809652,-0.28795854694185286,0.010884030531926972
"('40M', '회')",-0.2384660986483064,-0.037092464357506544,-0.024058584953034624,-0.01133596910776292,-0.07425084181196025,-0.08686209592901445,-0.2780130681522489,0.15937092062275487
"('40M', '휴대용 선풍기')",0.5571441152491093,-0.06370693274701994,0.03572948603801848,-0.09075837369157244,0.2503533515834684,0.05301311742004709,0.32613687677725417,-0.14191416936510343
"('40M', '흰우유')",-0.12143982605873617,0.020074318389661627,-0.03481130428441671,0.014214654067648482,-0.07220849248021825,-0.021234081936089562,-0.08748644476455136,0.08700559644575497
"('40M', '히터')",-0.525452159610981,0.02923477666310565,-0.1378014835064565,0.004006247110627038,-0.28232889096295005,-0.2478868601179264,-0.49236225101838005,0.04179195683947528
"('50F', '가공란')",0.09780832134702865,0.002863287604082676,0.030386180806977723,-0.04059822860674183,0.041163792633742126,0.036528008793858986,0.0817025199955665,0.05284109349722769
"('50F', '가스온수기')",-0.07031277452745194,-0.0450119150012738,-0.025271785280367044,0.015524522922655435,-0.03357136826151888,-0.021592558141986552,-0.046047939247085785,0.024667585306478647
"('50F', '가열식 가습기')",-0.37517928340044454,0.03196128567400368,-0.09958978696592302,-0.011251946838859737,-0.20708692843112542,-0.1695757234541901,-0.32797356570460906,0.040441695701748284
"('50F', '가자미')",-0.08338730609419327,0.03219719054302169,-0.027440092751873528,0.07057438133073743,-0.07260795328900763,-0.04915299862073796,0.053606742052098214,0.16353941910630934
"('50F', '갈비/찜/바비큐용 돈육')",0.07202256951911794,0.024019375152044768,0.024559488986783243,0.04747895250916383,0.013971415188577354,0.0023367152662514827,0.09777937153418577,-0.04941567222195047
"('50F', '갈비용 우육')",-0.08599894601686453,-0.05271552406799425,-0.02132041988789329,0.05557225550972476,-0.03321445058961856,-0.009872598871128348,-0.06588709110994559,-0.008395559508284132
"('50F', '갈치')",0.06266573435270244,-0.09263774767027187,0.08825338541086582,-0.02468535673555329,0.10088944984028946,0.04555415761955899,-0.08828305376028805,-0.10957468448402481
"('50F', '감/홍시')",-0.19706086071419504,0.10204569560033946,-0.0969795292877182,-0.1420506130779957,-0.028780866530281335,-0.1650823472432903,-0.3555215736314547,-0.001197506458876065
"('50F', '감귤/한라봉/오렌지')",-0.7133421173997687,0.1478418521856768,-0.20139487962684433,0.12012954181807953,-0.42366985103904603,-0.2487042545080498,-0.3741082574961861,0.3427067336742762
"('50F', '감마리놀렌산 영양제')",-0.04575282574688221,-0.0017474966344184853,0.02593200590088109,-0.03161970050751154,0.03941706164024125,0.017478931778350765,-0.007055091856778914,0.04084413615782754
"('50F', '감말랭이')",-0.3982781289815563,-0.018597670505487947,-0.07479687009765236,0.0705462728779001,-0.20901905140908453,-0.14852562133127659,-0.22868804179308128,0.11407269361211272
"('50F', '감자')",0.2806178496036125,0.059801790704490314,0.042529587616529585,0.002148681072939453,0.09767459537280276,0.1052123250102502,0.46043239855576307,0.009627227969917999
"('50F', '갓김치')",0.04043430307887334,0.027031673072640258,0.06348003862347862,0.1426662183993089,0.04546331166459477,0.06514130625336666,0.1936040125751079,0.008193831235915602
"('50F', '건강즙')",0.0496609687933942,0.043038517626117066,-0.03653956213271022,-0.01640304659218814,-0.049137348870904735,0.03743553453722386,0.04327834545016563,0.04604601112064519
"('50F', '건강즙/녹용')",-0.038527050245252326,0.0436139235018921,-0.05002111717672537,0.03250776965744027,-0.027092031352202634,0.008196533633670445,0.08114087176756703,0.06260241172695974
"('50F', '건대추')",-0.1673081841271413,0.05692904226762065,-0.03072543673889678,-0.09842365076238967,-0.005318595953037421,-0.09025084041432677,-0.28425120177278657,-0.01928031137110443
"('50F', '건망고')",0.05314261712970855,-0.04094113930944282,0.016245444120165303,-0.032021035032886974,0.041709773813240106,0.04869229797780918,0.027722603087609987,-0.014871619981769519
"('50F', '건바나나')",-0.052166992916000965,0.06556879068319797,-0.006225578485526942,-0.012476402434396442,-0.06546917278304175,-0.028818514838399655,0.010885464579397406,0.07583470052964322
"('50F', '건어물 건새우')",-0.03148599589228258,0.04988001308527334,-0.006100875343008453,-0.04006675626550148,-0.024142912138898947,-0.028234152968557632,-0.0014285326631693373,0.02579445145260941
"('50F', '건어물 노가리')",0.024897068677679844,-0.012868019421536656,0.024175760297326532,0.07848393963430579,0.0047785060995837805,0.019153277089946855,0.0025327988637131125,-0.0753864112006633
"('50F', '건어물 마른오징어')",0.02106402873257982,-0.029141470566143492,-0.041390421774730624,-0.03968615333689463,0.003072330846569085,-0.003920500595068923,-0.08383888367683918,-0.03151959926933248
"('50F', '건어물 멸치')",-0.06170160901379854,-0.1289272266572436,0.03500128075683551,0.06614864676725665,0.030024561378283927,0.03681764756473163,-0.11560687892538897,-0.0625494401875847
"('50F', '건어물 쥐포')",-0.07831681110407997,-0.034450018857713545,-0.011711681948503803,0.02443678837306426,-0.06093950830745272,-0.009012984009324545,-0.052062155812897255,0.04724188908935392
"('50F', '건어물 진미채')",0.13168512306990462,0.023362440625498613,0.012899070740232907,-0.00265232125979246,0.056411988658422355,0.03911434592545628,0.07431845602580565,-0.09802940880327302
"('50F', '건어물 황태')",-0.1920504836125652,-0.035487465980101114,-0.036326205613783025,0.08347144434976042,-0.07626257178987476,-0.031146632394465162,-0.1692511430002368,0.005953811656193581
"('50F', '건자두')",0.23759189691933516,-0.08708241725373998,0.12652589266663364,-0.058519878752560935,0.09624986421931953,0.1574864805976131,0.20771396005470066,-0.11532008522984229
"('50F', '건포도')",0.2529355353980283,-0.11138246649456678,0.06808129058851241,-0.05152548793105065,0.18543982768471998,0.12299447778956792,-0.02839546887917073,-0.17031211738332155
"('50F', '게장류')",-0.1502538780203232,0.10056681323654745,-0.1278857109491254,0.023487043227902266,-0.1744284401524387,-0.10533546786007414,-0.049721534487725434,0.09013618540714528
"('50F', '견과류')",-0.0357189118724148,-0.0065321631665762195,0.0010839248479004727,0.03495484187288143,-0.004508523565164109,0.03108804435751046,0.0423259336270662,0.038390498867842064
"('50F', '견과류 땅콩')",-0.2170698345880946,0.04347187206689745,-0.029466471118215168,0.06459647277221604,-0.11188940178790399,-0.06092571376353663,-0.11986370694599684,0.06068254617151072
"('50F', '견과류 마카다미아')",-0.19330077544005603,0.05030899217594474,-0.019583092211759807,0.0712685181343233,-0.1184435995236819,0.0008185456177722144,-0.012729885807015319,0.14290495153703264
"('50F', '견과류 밤')",-0.3048161676000557,0.06325815266173007,-0.06801861224985319,-0.01433407391793818,-0.11952520417713935,-0.07146999523892437,-0.24357923908939613,0.1421348647153592
"('50F', '견과류 잣/은행')",-0.030841975240357346,-0.01606277030590077,-0.02829413341258636,-0.005204823346977922,-0.01814605496467931,0.015825761594237747,-0.06788366999449723,0.003686052703402839
"('50F', '견과류 카카오닙스')",-0.24874740544592724,0.019553776703993078,-0.03192632553569052,0.07049815316467994,-0.17298563988591883,-0.035790465496117536,-0.06351384316097511,0.10624803773173105
"('50F', '견과류 캐슈넛')",0.04659913743964645,4.9230742977756665e-05,-0.02841197914752967,0.03263562478048668,0.03247563190692403,0.0014951156686612119,0.07607374558812015,-0.03451458895303756
"('50F', '견과류 피스타치오')",0.06877055906355839,-0.06850479865181117,0.020518186421946687,-0.02293655092713526,0.06437855079893706,0.07812631511716586,0.10991029677161783,-0.02029447459872445
"('50F', '견과류 호두')",-0.13642781637318066,0.034924729335849856,-0.003606304742964243,-0.002661203786611795,-0.03963902742485818,-0.020347096066557397,-0.0482599412125139,0.17331239702622445
"('50F', '계란')",0.34590970424427425,-0.07825683190559701,0.10888061434777695,0.019766850502024647,0.18631510847231397,0.0996210440245598,0.13575408820585505,-0.17123616886071072
"('50F', '고등어')",-0.0522673608234789,0.018908073051529594,0.023223817845021547,0.03165557722102534,-0.05275191647434965,-0.03183750567428744,0.0030644333570215665,0.052260654971832916
"('50F', '고추/피망/파프리카')",0.18980405909500103,0.10781195114517717,0.0006116378863319909,0.06499222857206251,0.0148235483677261,0.012495646119951733,0.33473135017925243,0.015732224218605012
"('50F', '곡물차')",-0.29972265678468,0.042429297721014975,-0.10411545103076664,0.05319424258763555,-0.15276602832264125,-0.07686801796994541,-0.21991428080860917,0.08938980754095881
"('50F', '공기정화 용품')",-0.20940007820307333,0.11163638394074095,-0.07336543483757277,0.020440997361013027,-0.12556020966962367,-0.05545897989582876,0.04191029459642152,0.4379790435477781
"('50F', '공기청정기')",-0.21737587369788022,0.12651742240266503,-0.07361919325082626,0.03628362742313156,-0.13947977266884562,-0.0467076194697235,0.045863643073497384,0.45656821738838105
"('50F', '곶감/반건시')",-0.2554435192273979,-0.02854417880077185,-0.04549378315539856,0.058077337614708735,-0.15293100858489772,-0.06921502035955295,-0.1902298077889808,0.06271576928586414
"('50F', '과실차')",0.09869282258556722,-0.008031611029645802,-0.006322020649567386,-0.041392427708806044,0.0015341831558598146,-0.02958053912311029,-0.021653646710844198,-0.11344934604124106
"('50F', '과일류')",0.2436607793039843,-0.041398818645428645,0.024504082248717543,-0.013393380476591677,0.1515562092879082,0.05913106313692191,0.1743180566222922,-0.116658776187484
"('50F', '과일세트')",-0.0365213059166022,-0.08880984046568999,0.00767601962388393,0.02902775093768043,0.005735264266849546,0.04300662987019024,-0.09929249364547772,-0.03909161959238042
"('50F', '과일채소 분말/분태')",-0.052941254455526776,0.02574632081611354,-0.03310702382847455,0.030762831558883794,-0.08557442500349638,-0.08765447154771767,0.0046601459531472504,-0.04180960022680227
"('50F', '과채 음료/주스')",0.19075311193470826,0.04865791586207766,0.016010771404746264,-0.04251929281344284,0.0624157189488612,0.050566520129943456,0.17652104890546688,0.054809637506003185
"('50F', '구이/수육용 돈육')",-0.03487627316433793,-0.007242047045385521,0.11953745014494156,0.09691414213519293,-0.0056814861039237415,0.036300390105689855,0.014056480446334728,0.037048358038622435
"('50F', '국내산 돈육')",-0.01606146783231214,-0.045996197770023346,-0.004390351953236463,-0.019817550208822286,0.036724777120661155,0.04031681785891361,-0.05098721573935018,-0.02613446767960748
"('50F', '굴 생물')",-0.5779664956821177,-0.007781406079940984,-0.13440281301841137,0.005791407429871666,-0.2746708357056384,-0.17288186086322466,-0.509876250731512,0.17810787136659553
"('50F', '굴비/조기')",0.008108972157723054,-0.10641268264741774,0.019179773435078235,0.011768867673191932,0.02496866291191024,0.06109398158800573,-0.1207255587970425,-0.06348078215479905
"('50F', '글루코사민/키토산 영양제')",0.05246236594553313,0.02624624859813174,0.014820200534837602,-0.09303693016431697,0.01786216230051811,0.03442768432649121,0.07085042785471429,0.02891917854544367
"('50F', '기능성 링클케어 화장품')",-0.07924321845713156,-0.011854730730578321,0.029735753561918512,0.1467069266884595,-0.02786816156056088,-0.043796298872100826,0.01161332645575217,-0.010228042893971716
"('50F', '기능성 모공관리 화장품')",0.009027320067311754,0.10617948187687858,-0.044156852707078295,-0.052037653055689706,-0.039847052244590495,-0.0015717353597904846,0.021247680508130955,0.04612828435269107
"('50F', '기능성 아이케어 화장품')",-0.21388043686198438,-0.05241937137300604,-0.025526737679126603,0.10868311784476355,-0.10878825653372864,0.01714158151055063,-0.14742228501630855,0.036606064047774875
"('50F', '기능성 영양보습 화장품')",0.022572796562976897,0.047840017293681425,-0.07523492105181871,-0.0018701519180223556,-0.05682569099544995,-0.038348937419155224,0.017559939462472397,-0.007330114467410795
"('50F', '기능성 트러블케어 화장품')",-0.0328584831411021,0.010137388141462648,-0.015383551359057484,-0.06568622530295129,-0.003174536156368805,-0.0021013331097991662,-0.07122093753087798,0.012428703104250677
"('50F', '기능성 화이트닝 화장품')",-0.04388013421046295,0.026641493556025877,-0.02553563906573885,0.0535003816936536,-0.011988736332724145,-0.007364485476204951,0.029998384517988277,0.08463884488249944
"('50F', '기능성 화장품 세트')",-0.18987551521771442,0.002002752119422326,-0.046890241077701844,0.0012451701370372974,-0.09492746162527417,-0.01704715071490986,-0.1595211314759051,0.08297668757808183
"('50F', '기초 화장용 로션')",-0.45078253270042734,0.1106096903211478,-0.1441640474052578,-0.014970703803641364,-0.24795256752017017,-0.14418332321601732,-0.3129042761488947,0.2086271425650925
"('50F', '기초 화장용 미스트')",-0.047461105758200735,0.036552487813100255,-0.04965423106558015,0.0035005721352321536,-0.014235298306909077,-0.025874782623932224,-0.012418847477365364,0.05335465461916441
"('50F', '기초 화장용 스킨')",-0.0491383253970299,-0.012065150587962255,-0.026328928879833697,0.0523766377174932,-0.048041262532267724,-0.012165037774118434,0.016134999947252083,0.058324942816394894
"('50F', '기초 화장용 에센스')",-0.14107648885141225,0.04149299123407224,-0.04837167623318742,0.03747077588432021,-0.0947628331007552,0.01549458170616769,-0.029289791777759127,0.0318058765619324
"('50F', '기초 화장용 오일/앰플')",-0.10898636095027277,0.017132449261719744,-0.052655729191230946,0.020113442322236875,-0.028225411916557242,-0.020056051791348554,-0.12066896067611241,-0.0012172354710627117
"('50F', '기초 화장용 크림')",-0.35193081708984336,0.044212207511899075,-0.0998657258289793,0.001654669013842478,-0.18025180655361947,-0.03402141756224324,-0.22932278458801025,0.14594341285145734
"('50F', '기타 농산물')",-0.19476245136983153,0.10175905360868504,-0.04946349806575728,0.003885606770399737,-0.1192737649493941,-0.09228341056243212,-0.04876500624085966,0.14419247116907893
"('50F', '기타 주스류')",0.18736491434752306,0.025610438483688536,-0.03220827269962243,-0.022112313072562603,0.0704953460599594,0.01783389787758918,0.1822965889140357,-0.024744832157655456
"('50F', '기타 한방/환제품')",-0.03530550914710093,0.0067939797894464625,0.04280487598936011,0.012104335552393998,-0.030813699040313055,-0.014576851371953577,-0.018834855015348737,-0.009060732953095856
"('50F', '김치류')",0.43250975492667776,-0.09384660877355742,0.06592068611833772,-0.0783077708018747,0.2797689648833765,0.12852325953803034,0.11284293446559407,-0.1850332859682533
"('50F', '꽃게')",0.07793479601110966,-0.03403479966681984,0.1052726810977674,0.013839469374395948,0.07407202456552156,0.06298032346013412,0.012986592877014681,-0.07561869154108618
"('50F', '나물')",-0.2761957237618636,0.00957602017744222,-0.08776026495216321,0.06443348468172087,-0.13385765230712388,-0.05862235634739393,-0.11124008529675179,0.12660010335752883
"('50F', '낙지')",0.006544656548381218,0.025180423923374152,0.052485408037794445,0.008609611873225571,-0.006199271597210733,-0.02215757921951322,0.04324074354331528,0.03671323380591833
"('50F', '난방용 열풍기')",-0.10343889405396929,-0.008515286396392015,-0.028174503876986064,0.0035953175563755717,-0.0721556559589326,-0.030861790606333286,-0.07515438966592618,0.024897671166407283
"('50F', '남성 로션')",-0.28246121034116584,0.134556664889432,-0.1155214072190271,0.016008139896280936,-0.24434693589189538,-0.12975799276016126,-0.08628200278050363,0.14268053451269522
"('50F', '남성 메이크업')",-0.0029325536957526973,-0.037268988330087446,0.06645466627689721,-0.04287834610891753,0.06114617702964487,0.07912115002932799,0.0032111104523470523,0.046840307502054465
"('50F', '남성 선케어')",0.09640477310193868,0.1170603179165159,-0.03439627042033381,-0.021514203452784025,-0.027484253963554837,0.035055280285404486,0.2341348797357336,0.05631496934307025
"('50F', '남성 세트')",-0.3378823741986939,0.10866362229409958,-0.04724882243493277,0.05879233943503539,-0.2040887514812249,-0.07637465492798322,-0.13758512603115325,0.19524487032008112
"('50F', '남성 쉐이빙')",0.02444677263579586,0.02816438211216241,-0.021037956580799533,-0.0076276022750617805,-0.024226930773432933,0.01673942734425057,0.061478536278446315,0.04511916379611397
"('50F', '남성 스킨')",-0.12840498466575634,0.05706175915665932,-0.11694509653410615,0.03888025013916725,-0.13455495327851158,-0.02403397862029021,0.026722584128019266,0.07006466896961516
"('50F', '남성 에센스')",-0.13364460819628243,0.049154055056080406,-0.03042904441180392,0.0015647421601379709,-0.07393838784658464,-0.03367041026312282,-0.05384713082225651,0.08560678813578723
"('50F', '남성 크림')",-0.15573672215111925,0.03613078404210791,-0.04053429971357876,0.06877753455737147,-0.09878540145705587,-0.041867079875938296,-0.025830587607264355,0.1605356542907487
"('50F', '남성 클렌징')",-0.03179596068932067,0.008412291152864728,0.011635825470266713,0.01127953125393099,-0.047002767260225335,-0.0196662165194411,0.03415975235886179,-0.0032561476300806843
"('50F', '남성향수')",0.008467186055620836,-0.002000329681271627,-0.019402565997121746,-0.002287506784824838,-0.026821803027551255,0.015566072856674898,0.05015244894218561,-0.04753169750814184
"('50F', '냉풍기')",0.40898854717824074,-0.061602693191879006,0.006586099153957604,-0.08025117303884595,0.14718312355530358,-0.06284265497035674,0.1261035740351,-0.10988274519631464
"('50F', '네일 메이크업 용품')",0.2940247093964589,-0.026861362143884508,0.07398613196887346,-0.01659754592842188,0.11843390856203144,0.09347404212053484,0.24308709427716615,-0.08239478691855555
"('50F', '네일관리 소품')",0.014804253758991106,0.11035777081595713,-0.08713260880938213,0.006159124023238784,-0.1056000816038459,-0.0314383329145106,0.12531421222044706,0.05452486148089645
"('50F', '네일리무버')",-0.025218435780251715,0.06880932120057742,-0.02893983722127837,-0.027696356926478944,-0.032878413970585815,-0.006025081988136882,0.024525066513254312,0.07269157016788053
"('50F', '네일세트')",0.07230336055511068,0.040816022881529274,-0.027294112695778687,-0.010375535926622095,0.001629905263461296,-0.012318226049792791,0.05126734375936119,0.028073119250419647
"('50F', '네일아트')",0.22998475917663525,-0.030880962351195834,0.035823269909346776,0.0018062388360810615,0.10884595883531024,0.0311963230090365,0.12021059122820342,-0.07025996742948552
"('50F', '네일컬러')",0.06287873518170542,-0.022225094819137318,0.07664246118510082,0.0014015226838336567,0.05782367841020701,0.06284312784102432,0.10463138617609609,0.010600611226671322
"('50F', '네일케어')",-0.04277476482175606,0.028592447078574324,-0.05907784864466408,0.009922019523616493,-0.04838672598910225,0.005790984609830659,0.03304200695274303,0.13468921840383916
"('50F', '녹차')",-0.18997756995663698,0.05994896156189275,-0.0339269822489242,0.06483407173811799,-0.14033447465638094,-0.05103876241630897,-0.07172856899044171,0.11259491582746115
"('50F', '느타리버섯')",-0.09714872067967659,0.03540558719600888,-0.056488589112779604,-0.03585873263248952,-0.05061440460488816,-0.014588580718828131,-0.07601387038633058,0.01688397041668514
"('50F', '다이어트보조식')",0.10240614662178207,0.027112109536943492,0.025619570997847514,0.013885596730496032,0.014323483150857692,0.0876741707903077,0.20550308148345625,-0.03883007997244434
"('50F', '다이어트용 헬스보충식품')",0.2144614972102393,-0.016111741153318287,-0.01161899127498869,-0.00414752507660176,0.11378193147872306,0.058605974301437845,0.11238847666635647,-0.11002823748854747
"('50F', '닭 양념육')",0.015251619948866342,-0.012082922948563677,0.06634063106213255,-0.03069408641842553,0.047637599039086355,0.030152825667460813,-0.021150864541019304,-0.020310911585264303
"('50F', '닭가슴살')",0.18165668771147686,-0.043073626386314345,0.03576481768273031,-0.006787856299730155,0.12630723328088933,0.04209882021786012,0.04778068725857782,-0.034103440361262276
"('50F', '대게/킹크랩')",-0.18685114071296394,0.0229465989115668,-0.04562144616787395,-0.012875228972980933,-0.08606956487435907,-0.040592435660435106,-0.10801234206704743,0.16103756739048805
"('50F', '더치커피')",0.22866734104325218,-0.02689230982903653,0.07229265633965992,0.014104704989910847,0.14627598057530378,0.0899922045673652,0.20615804763163592,-0.07510906524263125
"('50F', '데오드란트')",0.3332609716781045,0.05476178832473215,0.06403848302461107,0.012820422251590188,0.09547830775444079,0.0785976889130141,0.44233214421701256,0.007956522981142179
"('50F', '도라지/더덕')",-0.1815864389448118,0.01807602993438005,-0.05246236289981168,-0.03581771566312825,-0.05658865695668877,-0.028229522483442317,-0.18913578503215014,0.05126885078455908
"('50F', '돈풍기')",-0.1361545085585357,0.052759465566669765,-0.07785987393088258,-0.03918035490196033,-0.10193634743330261,-0.06409443598504444,-0.14248975445201081,0.04760741472981869
"('50F', '돼지 곱창')",-0.07563552680111636,0.015441169554568078,-0.05098671634520115,-0.02828207245927598,-0.027206883464475567,0.03921400133562233,-0.08838031218433735,-0.007842319028458488
"('50F', '두유')",0.061483047731506875,0.011186536269615008,0.034285132356793036,-0.019817751680962496,0.009456882997530816,0.03141337926525037,0.092098008610081,0.052776744756557414
"('50F', '둥굴레차')",-0.36712192540512717,0.12436552213285014,-0.06847571416713319,0.10013956863323902,-0.22955307785091245,-0.1443110844148578,-0.13658186093885036,0.21513766950405874
"('50F', '딸기/복분자/블루베리')",-0.1523581162883285,0.06874806586993754,-0.09494375216520302,0.062069310597308365,-0.1436122764833255,-0.06547349273521928,0.05146240917054596,0.11885133964338518
"('50F', '딸기우유')",-0.019693999708228757,-0.001080790326952859,-0.009428957496009593,0.028313081522042614,0.008770459222180749,0.06272342564711599,0.06641043573069481,0.06680769570119527
"('50F', '라디에이터')",-0.46008227824910103,0.016988981249661358,-0.10609984625046724,0.026981830943974317,-0.2508432243771041,-0.17775674286730075,-0.3972591021241671,0.024355066862604018
"('50F', '랍스타')",-0.17546200051411232,-0.017289027818562112,-0.05065063479902629,0.056849610965899224,-0.08687086896564676,-0.05484912375744409,-0.14246670817047144,0.06547852075846719
"('50F', '레몬/자몽')",0.1752019595318863,0.06608536354750465,0.017845203734785528,0.04962281301609053,0.01301901540783051,0.006763194043201618,0.2615741385176311,0.029332620189698174
"('50F', '루테인/눈 영양제')",-0.11528902958535985,0.04318763927106634,-0.06898839142340815,0.013421329235750847,-0.09364809073047911,-0.013975794373525512,0.019473125399955542,0.08085197791150418
"('50F', '린스')",-0.07286349951080484,0.057603861076899424,-0.0365414703640179,-0.01858746793790444,-0.050676728614165986,-0.018279744911110868,0.004127138300237433,0.10891522681254202
"('50F', '립앤아이 리무버')",-0.06984023306762281,0.02405360332014152,-0.020859118052495393,-0.025762986405967594,-0.023606148901667873,0.0698184124944126,0.0010407650050951718,0.056905127165390076
"('50F', '마/야콘')",0.10361036443927052,-0.090106067060192,0.08685959768735473,0.05199182350711139,0.08822517570478525,0.09794565990710868,0.05424914001831159,-0.06510107215429195
"('50F', '마늘/생강')",0.14645334446041067,0.075932463913807,-0.021079150201956075,-0.04576091506781274,0.029305313080702375,-0.03994153461891105,0.10198905001805125,-0.053633316156918645
"('50F', '멀티형 에어컨')",0.172463374269236,0.1680336389204056,-0.06945997227290661,0.008162609278970688,-0.1010554412710219,-0.07093094100885351,0.34108286801879895,0.09993025550189498
"('50F', '메이크업 박스')",-0.07797499872653357,-0.01915119351720608,-0.012067877085893037,0.05346719069843245,-0.06576439973958853,-0.01978526442254864,-0.044535401671228596,0.011107150486199565
"('50F', '메이크업 브러쉬')",0.0010428066901405641,0.016568820694183837,-0.03310837391085086,0.0030476066413042424,-0.007264622188023284,-0.03279145635262726,0.005712937639955642,-0.010845810251364567
"('50F', '메추리알')",0.01405638324415111,0.032723886353962006,-0.01881397599045099,0.05360482462299125,0.005037674348461231,-0.01774134394111874,0.09512706345820798,0.04426474621415316
