20대 여성 판매량(개),20대 남성 판매량(개),30대 여성 판매량(개),30대 남성 판매량(개),40대 여성 판매량(개),40대 남성 판매량(개),50대 여성 판매량(개),50대 남성 판매량(개),60대 여성 판매량(개),60대 남성 판매량(개)
14.302591,5.2613,22.399902,9.556683,15.10394,7.825243,5.522319,3.455622,1.2609373,1.0533016
11.97756,4.379449,18.829113,8.069231,12.46647,6.5540056,4.5180798,2.9678016,1.0289203,0.89746344
9.9995165,3.7772145,15.464053,6.758697,9.82196,5.355181,3.4395132,2.3296657,0.7883918,0.73942924
9.041782,3.5478225,14.044037,6.2573595,8.702339,4.856184,2.9752932,2.0235362,0.68755007,0.6553147
8.958852,3.5238,13.958763,6.219494,8.622907,4.817709,2.9361625,2.0011396,0.67851615,0.65193963
8.805464,3.553523,13.115318,5.923405,8.079159,4.5689116,2.7611713,1.8700247,0.6355264,0.62411976
7.8832235,3.3574977,11.887396,5.548931,7.131263,4.198167,2.3821888,1.6191235,0.55831635,0.5575073
7.3449116,3.273785,10.886469,5.2551737,6.483671,3.9686508,2.1740303,1.4916444,0.51641846,0.53399396
6.7633047,3.1502013,9.804138,4.905036,5.796173,3.7032328,1.9470739,1.3449669,0.46826863,0.5038295
6.8760157,3.1793828,10.00347,5.009755,5.957844,3.8223028,2.027485,1.4148908,0.48931956,0.53042436
7.198819,3.2906764,10.345436,5.1491575,6.227602,3.95675,2.1541948,1.4997268,0.51701045,0.55696106
6.9268293,3.1887248,10.650914,5.360589,6.4803247,4.195119,2.2763615,1.6045556,0.558738,0.5962211
8.091953,3.7034967,12.16716,6.1954565,7.928174,5.0812845,3.0169349,2.084674,0.74215686,0.7693505
8.115349,3.9283733,12.880722,6.885716,8.792093,5.850436,3.5217066,2.455885,0.8871529,0.91221726
8.7116585,4.271158,13.776876,7.4815626,9.536783,6.4243937,3.8828478,2.7290254,0.9788184,1.0084908
8.45962,4.0099335,12.974414,6.8430943,8.6211815,5.7220497,3.3837152,2.4063344,0.8400165,0.88003504
8.24461,3.5087981,12.330442,5.925088,7.7497225,4.7367334,2.783361,1.9402227,0.66529727,0.68348074
8.152638,3.3945756,12.215552,5.7248645,7.5039997,4.464259,2.5910258,1.781487,0.61075056,0.6124486
8.488356,3.477163,12.507961,5.7609153,7.677328,4.46,2.634654,1.8012924,0.6119188,0.6091418
8.221541,3.3984218,12.374791,5.690871,7.4927835,4.3436365,2.5209365,1.7226038,0.58500826,0.58077335
7.4777308,3.1749783,11.870998,5.534253,7.061864,4.1725874,2.3225288,1.5889344,0.5489764,0.5399569
7.80708,3.305403,11.73198,5.456708,7.1955185,4.192299,2.4656353,1.6585279,0.57656014,0.5725105
7.1044583,3.2207174,10.770702,5.3108215,6.497938,4.0870886,2.2310104,1.5561376,0.53974986,0.56590676
7.4734488,3.2350197,11.5762005,5.533127,6.99677,4.266549,2.3836946,1.656733,0.5703349,0.5825455
8.617928,3.5627894,12.5841255,5.8555965,7.8412666,4.6100683,2.7649174,1.8930192,0.64702046,0.6579492
8.053834,3.4696007,12.324405,5.940318,7.7411613,4.7374353,2.7810922,1.9201522,0.6697643,0.6821146
8.622627,3.6880002,13.113636,6.3610525,8.536039,5.225196,3.192295,2.1904507,0.7729559,0.7808552
8.15358,3.4963114,12.465559,6.0029163,7.8638935,4.814555,2.839045,1.9725046,0.6811454,0.69758296
8.333619,3.4749975,12.735566,6.000055,7.944228,4.7525377,2.8012996,1.9369903,0.66262937,0.6633773
8.150601,3.3953662,12.347656,5.781911,7.6043854,4.5124884,2.6318245,1.8088841,0.6201527,0.6186924
7.951805,3.3429737,11.948164,5.592598,7.2700233,4.3047686,2.4752178,1.6922836,0.5813391,0.5808289
8.069372,3.387941,11.945578,5.5625954,7.2247925,4.2500153,2.4402418,1.6657481,0.56905746,0.5714302
8.002806,3.3768072,11.887059,5.5504446,7.189413,4.2392273,2.429596,1.6586394,0.56770074,0.57072735
7.872072,3.3503094,11.76511,5.5209417,7.0722847,4.1986713,2.3749142,1.6241269,0.556808,0.56175375
7.907301,3.3345692,11.994444,5.588929,7.223797,4.2564907,2.4237728,1.6600013,0.56827307,0.5696564
8.557852,3.4911304,12.832489,5.8410306,7.8414497,4.4884024,2.657988,1.8085694,0.6152115,0.61094105
8.538679,3.5428452,12.199728,5.6335983,7.568125,4.381879,2.640214,1.7813172,0.61154795,0.61934984
6.800946,3.1513596,9.815565,4.8945236,5.8318996,3.7079325,1.972168,1.357758,0.4714601,0.5072267
6.3644648,3.052111,9.132078,4.7001524,5.3990097,3.5712223,1.8340054,1.2775846,0.44528127,0.49414778
6.8165483,3.2235265,9.617634,4.9313173,5.749216,3.7843237,1.9942398,1.4002566,0.48312116,0.53780997
6.9331436,3.2120085,9.96265,5.018255,5.9876013,3.860137,2.0710487,1.44698,0.49900484,0.5434654
7.057453,3.2261243,10.134555,5.045599,6.0945015,3.8715868,2.0977764,1.4547772,0.5024059,0.5387728
7.3060956,3.2956424,10.398259,5.1470366,6.302245,3.9762297,2.190878,1.5194569,0.52392507,0.5607929
7.1563573,3.238017,10.297404,5.111064,6.191063,3.9327803,2.1285124,1.4766517,0.51145625,0.5467843
7.484439,3.2942035,10.895763,5.2908573,6.5249424,4.0538607,2.2174473,1.5350533,0.5281651,0.556353
8.001259,3.3498888,11.980896,5.595938,7.214591,4.2910395,2.4343548,1.682301,0.57065403,0.58278775
9.212002,3.637628,13.333565,6.018217,8.36479,4.7626085,2.9438543,2.0037217,0.6785772,0.68044996
7.9465632,3.3418243,11.969147,5.6144743,7.3536634,4.374153,2.5472674,1.7490602,0.6007371,0.6105609
7.561781,3.2595572,11.466579,5.4763727,6.915065,4.222891,2.3531313,1.6349807,0.5601201,0.57814705
7.9153967,3.3676643,11.580444,5.466131,7.00193,4.197134,2.382104,1.6355066,0.55846,0.57174015
7.7996325,3.360207,11.192608,5.305026,6.7391176,4.038991,2.2819262,1.5529451,0.5327003,0.54595196
7.7309756,3.387276,10.855139,5.196698,6.493292,3.929803,2.1914825,1.4894433,0.5111573,0.53157437
7.0026207,3.2172146,9.841333,4.8645506,5.8224144,3.6502314,1.9497223,1.3216348,0.4616239,0.49101686
6.805559,3.2078657,9.415817,4.74613,5.5316925,3.5480642,1.851059,1.2568521,0.44099283,0.47984755
7.0539465,3.2741528,9.814802,4.8923006,5.7475777,3.653283,1.918026,1.3134832,0.45466685,0.4940132
6.9342957,3.2063317,9.965199,4.9649706,5.8736897,3.7421417,1.9727316,1.3691874,0.4709804,0.5114815
7.0701504,3.2386203,10.209646,5.054878,6.12535,3.8553057,2.0991974,1.4481187,0.50066185,0.5345931
7.1294985,3.308197,10.299715,5.203933,6.252391,4.035262,2.2030716,1.539083,0.5326061,0.5775492
7.4563704,3.4721248,10.803738,5.5343895,6.7542295,4.4059954,2.4798756,1.7296448,0.6061435,0.65266776
8.0906925,3.6013422,11.686593,5.808868,7.4051905,4.670637,2.7357192,1.9019995,0.6607971,0.6989664
8.428669,3.6145072,12.097398,5.8441343,7.580161,4.6582937,2.738284,1.906898,0.6508906,0.6832204
8.4807205,3.5386827,12.292845,5.7949057,7.611869,4.562785,2.6806812,1.8575387,0.6300044,0.6493764
8.756836,3.5467126,12.708397,5.8548384,7.9081926,4.615387,2.7762246,1.9100723,0.6463933,0.6566528
8.273904,3.4375997,12.178955,5.6964235,7.46826,4.442691,2.5862389,1.7908549,0.60736346,0.62340844
8.430731,3.5033965,12.405134,5.803449,7.6221714,4.5351706,2.6499453,1.8393884,0.62265956,0.6415843
8.846952,3.5989316,13.090105,6.033761,8.119053,4.7454214,2.8396244,1.9605703,0.6632904,0.67499375
8.957578,3.5922248,13.2900915,6.0436115,8.2271595,4.7288933,2.8489761,1.9547362,0.6599051,0.66066563
9.014933,3.5966206,13.22474,5.976804,8.173481,4.6504993,2.8144393,1.9192481,0.64788103,0.6411123
8.663702,3.5232303,12.657194,5.768068,7.7220106,4.4278727,2.622706,1.7841649,0.6040698,0.5997554
8.287062,3.4900858,11.857567,5.5032206,7.1097755,4.1542063,2.3799286,1.6138763,0.54860306,0.5535617
7.5671644,3.3727417,10.627965,5.104244,6.264574,3.791277,2.0734234,1.3945007,0.4828503,0.49845243
6.95185,3.2688975,9.497582,4.7338448,5.5138626,3.4779787,1.8108664,1.2057328,0.42638993,0.45730197
7.016515,3.328293,9.319075,4.669738,5.405781,3.419444,1.7813568,1.1817675,0.41707063,0.4538039
6.5124626,3.2173855,8.508108,4.4171543,4.9207344,3.2419062,1.6316824,1.0773854,0.38816524,0.43708372
6.1321974,3.0775251,8.115471,4.2627935,4.7005424,3.1353827,1.557106,1.0254464,0.37335467,0.422238
6.3972826,3.2392225,8.055267,4.281126,4.677189,3.1487894,1.5731525,1.0334358,0.375798,0.43370152
6.335643,3.2366252,7.8724327,4.2189884,4.550642,3.094283,1.5278473,1.0042872,0.36485076,0.42790484
6.3281374,3.2021322,7.958399,4.221036,4.576599,3.0846615,1.5190029,0.99789095,0.36061954,0.4217049
5.9831867,3.058059,7.759403,4.1505747,4.4831867,3.0531492,1.4900503,0.99269533,0.35741115,0.41756034
5.444377,2.8361285,7.308548,3.9754171,4.243414,2.950595,1.4129562,0.9635043,0.34473228,0.40541387
5.5299873,2.9197915,7.153059,3.946,4.120041,2.9087238,1.3733177,0.9410567,0.334033,0.402447
5.8713894,3.0762544,7.368332,4.0352583,4.252825,2.9608717,1.4272366,0.9590535,0.34268165,0.4104135
5.805727,3.0395906,7.3816566,4.0372896,4.295,2.9780436,1.450489,0.9764905,0.34949112,0.41382444
5.6149273,2.9711661,7.19005,3.9917898,4.1591225,2.9521809,1.4017324,0.96178484,0.34264398,0.41083217
5.9640903,3.0420175,7.7777557,4.1709404,4.4938164,3.077217,1.498394,0.9995694,0.36179376,0.41977298
7.230285,3.3836546,9.5223055,4.741658,5.5482235,3.4907274,1.8395786,1.2235951,0.4290552,0.46763563
6.5241785,3.1554928,8.784695,4.46577,5.1137657,3.2838335,1.6873131,1.1123486,0.39857602,0.43648446
6.2690544,3.1177673,8.236954,4.288145,4.759701,3.1412325,1.5696125,1.0286002,0.37256885,0.42016554
6.5939083,3.190425,8.783695,4.4613047,5.10524,3.2687883,1.6832266,1.1036592,0.39600778,0.43251944
6.1129704,3.052577,8.126768,4.2334127,4.738394,3.1143818,1.5725155,1.0260382,0.37464643,0.41745138
6.422735,3.175644,8.394032,4.346856,4.873848,3.187624,1.6163301,1.0584288,0.3826363,0.4280969
6.136757,3.0644102,8.097427,4.229518,4.6533833,3.0908003,1.5243301,0.9953809,0.36307263,0.4113934
6.709981,3.2812052,8.649317,4.415477,5.023596,3.2173433,1.6620502,1.0772142,0.38824105,0.43028796
6.3454657,3.174234,8.177059,4.248019,4.791523,3.1121988,1.6005659,1.0359707,0.37658858,0.42135274
5.622299,2.9707925,7.115135,3.8977842,4.11965,2.8535643,1.3765335,0.91654205,0.33065844,0.3935393
5.146675,2.8440695,6.3265305,3.6252375,3.564125,2.625472,1.167696,0.81396294,0.2860222,0.3642149
5.5121813,2.9736373,6.8079453,3.8278818,3.8717804,2.7872972,1.2829609,0.87847567,0.31158018,0.3870628
5.2575235,2.8504796,6.687542,3.784398,3.8106194,2.7764158,1.2625942,0.8821225,0.31099343,0.38554466
5.765502,2.978259,7.5343246,4.066839,4.3735466,3.0029316,1.4612732,0.9765887,0.3527956,0.41170466
6.147792,3.0951643,8.024637,4.2216864,4.6624603,3.1035948,1.5508633,1.0190573,0.3690722,0.4203062
6.1058693,3.075755,8.00178,4.197242,4.685467,3.0916986,1.567235,1.0235686,0.37244153,0.41898954
5.8556223,3.0316985,7.5210323,4.0585537,4.374758,2.987176,1.4672813,0.97198486,0.35193944,0.41043043
6.126358,3.1119864,7.9083176,4.186433,4.633831,3.0861578,1.559228,1.022202,0.3710544,0.42296386
6.026251,3.0761847,7.809122,4.1675262,4.5608215,3.079008,1.5332079,1.0132365,0.36752295,0.42251027
5.9132032,3.0392056,7.6779633,4.1281195,4.4773483,3.0526953,1.5054054,0.99779797,0.36298275,0.41909647
6.595971,3.2692702,8.385679,4.3578224,4.853569,3.1858377,1.6139984,1.0519681,0.38003063,0.43079424
6.933078,3.337829,8.967224,4.542389,5.202551,3.3188276,1.7222118,1.1278844,0.40196657,0.44337547
6.385376,3.1648364,8.349079,4.308793,4.8908405,3.1618967,1.63204,1.058435,0.38482714,0.42504632
6.276103,3.1621614,8.045038,4.223155,4.668577,3.0877104,1.5526009,1.0083184,0.36721063,0.41715813
5.9962597,3.0691311,7.7054386,4.10423,4.4704227,3.0071316,1.4884033,0.97252464,0.35466075,0.40844488
5.944478,3.0419757,7.6995983,4.096263,4.4980316,3.014285,1.5058136,0.9853616,0.35938287,0.41162443
5.8802786,3.078411,7.3802147,4.0216646,4.291603,2.9542685,1.4447536,0.95703363,0.34649062,0.41025972
6.07201,3.1488738,7.575268,4.1033125,4.392624,3.0112505,1.4775181,0.9749751,0.35327482,0.4169562
5.7526636,3.077554,7.0306396,3.933342,4.026621,2.8737001,1.3501663,0.9136214,0.32700562,0.40127277
6.3346777,3.263443,7.7584133,4.167615,4.5069447,3.0447655,1.5212679,0.98845196,0.36013722,0.42151618
6.5142565,3.2897213,8.022282,4.2424383,4.61829,3.0897312,1.5392046,0.99860334,0.36261415,0.42251885
6.1933813,3.131628,7.959688,4.1954193,4.644346,3.0804186,1.5541315,1.0123653,0.36876082,0.41848516
5.2998514,2.8475869,6.771158,3.7777557,3.8935585,2.7687216,1.2956619,0.88191223,0.3160987,0.38135862
29.160809,12.71904,49.17527,21.656097,32.972202,16.534416,11.876771,6.137266,2.6757152,1.8756033
30.072224,13.088537,50.09324,21.884434,33.63598,16.574617,12.161982,6.097946,2.7190504,1.8451555
30.087963,13.064332,49.831127,21.80093,33.259586,16.44479,11.945122,6.022892,2.6660018,1.8246517
29.058323,12.44036,48.35573,21.124413,32.532463,16.133165,11.762084,6.066641,2.6271775,1.8360724
29.209118,12.540804,47.545902,20.79059,31.924835,15.730286,11.605302,5.914565,2.5845346,1.7699832
26.826645,11.366531,43.81387,19.2439,29.612858,14.806277,10.81181,5.7214828,2.4205465,1.727783
27.32724,11.745261,44.20271,19.573465,29.626156,14.908023,10.772762,5.6760597,2.4184232,1.7155222
27.071575,11.663855,44.68401,19.785234,30.059097,15.185035,10.922305,5.7945175,2.463634,1.7598039
26.860321,11.558588,45.010094,19.879559,30.377117,15.361683,11.025793,5.862721,2.4917684,1.7882388
26.35997,11.441083,43.675766,19.384813,29.287636,14.897508,10.561626,5.576435,2.3852975,1.7113388
28.668762,12.728544,46.73723,20.835876,30.83297,15.581399,10.995361,5.6044874,2.4725528,1.7123268
31.359646,14.049397,48.883926,21.819633,31.606453,15.775919,11.196545,5.4909697,2.5039313,1.6519358
33.248688,15.048315,51.340984,22.89683,32.802193,16.249128,11.514279,5.476862,2.570229,1.6382908
30.213177,13.31242,49.244583,21.660503,32.33042,16.074987,11.406451,5.6404004,2.5402608,1.7244245
27.02404,11.500187,44.875652,19.637743,30.071884,15.060101,10.765191,5.6350174,2.4061215,1.7287163
22.993341,9.419632,37.82882,16.599459,25.511415,13.059925,9.227829,5.281681,2.0930743,1.6225376
21.128227,8.35923,34.38699,14.974538,23.255745,11.936815,8.451563,4.9948034,1.9259725,1.5275357
19.60191,7.3514843,31.126896,13.2623415,21.150114,10.749582,7.7140465,4.5698214,1.7561746,1.3959519
20.87202,8.070146,33.49075,14.538416,22.871431,11.759716,8.415629,4.950756,1.9238145,1.5093589
22.950516,9.162089,37.10546,16.206596,25.403357,13.000834,9.373247,5.3114843,2.132015,1.62166
23.706085,9.629823,38.716568,16.863808,26.448244,13.435088,9.708373,5.3614397,2.1965775,1.636169
24.599028,10.388437,40.103577,17.602207,26.97954,13.707792,9.747158,5.2095914,2.194428,1.5980978
25.980003,11.257262,42.206047,18.524372,28.13831,14.141905,10.050346,5.1030083,2.2464018,1.5735329
28.166748,12.435197,45.097446,19.838448,29.668913,14.776028,10.478402,5.0797186,2.3300064,1.5714638
27.180454,11.9371195,43.9784,19.398142,29.037931,14.566793,10.264157,5.0956545,2.2882447,1.5839005
24.466305,10.462716,39.92131,17.617579,26.645655,13.563338,9.507463,5.041127,2.1360505,1.5741532
21.859316,8.93772,35.32052,15.441863,23.659777,12.143417,8.49802,4.821936,1.9262135,1.5097141
19.71521,7.5338945,31.339668,13.306352,21.109283,10.669788,7.607964,4.4273167,1.7238796,1.3761871
19.393042,7.1539,30.404306,12.800411,20.583374,10.358157,7.471831,4.404357,1.6944003,1.344218
19.629896,7.2824206,30.241463,12.865641,20.390942,10.364235,7.416497,4.4081197,1.6864502,1.3331926
19.94936,7.5629992,30.753042,13.30139,20.843685,10.747934,7.6548,4.53913,1.7495763,1.3781939
22.560202,8.855368,34.41922,14.978119,23.260489,11.943815,8.538086,4.8381166,1.9337807,1.4813755
21.523447,8.5094795,33.238075,14.440117,22.466158,11.562659,8.208875,4.632758,1.8548888,1.4303484
22.0661,8.750334,34.247055,14.725691,23.10259,11.727316,8.374905,4.575251,1.8800848,1.4281194
22.706747,8.851112,34.34543,14.593342,22.943533,11.542585,8.221125,4.443118,1.83593,1.4058535
20.472183,7.6240625,31.468819,13.152311,21.339548,10.689537,7.740077,4.330405,1.745543,1.3661869
18.275171,6.4230285,27.152576,11.0671835,18.281128,9.042372,6.581437,3.790246,1.4774408,1.1755366
15.467289,5.4394736,22.705181,9.341384,15.194649,7.594731,5.499241,3.3043003,1.2370554,1.0099647
14.106745,4.941077,20.613083,8.464048,13.648436,6.8266516,4.897544,2.996469,1.098963,0.91485214
13.451814,4.655606,19.806198,8.094071,13.041218,6.5243587,4.6428947,2.864698,1.042108,0.8766377
13.777935,4.7120366,20.583271,8.393909,13.608033,6.81884,4.843053,2.980435,1.0928085,0.9137143
13.455891,4.592668,20.152573,8.225722,13.271771,6.6820583,4.7025895,2.9054933,1.0631235,0.8969164
14.445546,4.8886175,21.376488,8.668214,14.038418,7.027457,4.9437,3.0200868,1.1162689,0.93297577
12.544041,4.3142796,18.461964,7.5685787,12.021734,6.1092224,4.2277675,2.6392236,0.95245147,0.82881165
12.27767,4.2374897,17.832699,7.3305254,11.573092,5.9108105,4.0698957,2.5618305,0.9142326,0.810079
12.713099,4.4133573,18.083607,7.448469,11.711906,5.992118,4.1176023,2.5810628,0.92524314,0.82263494
12.3122425,4.315674,17.412333,7.220748,11.225672,5.8015766,3.9407082,2.4954896,0.8860383,0.8040614
12.495203,4.397216,17.568188,7.285546,11.286243,5.8255215,3.948061,2.4916615,0.8884208,0.8038466
13.289907,4.622799,18.712807,7.6728463,12.088015,6.132466,4.2337823,2.6228104,0.9488349,0.83377194
12.886044,4.492311,18.41456,7.605562,11.96697,6.1372204,4.217948,2.6348333,0.9493761,0.8399253
13.873103,5.0846014,20.502394,8.918055,13.751886,7.4231544,5.084778,3.257595,1.1805217,1.0486435
16.392324,6.602814,25.643497,11.798451,17.761744,9.941465,6.832591,4.4314137,1.5901818,1.3892248
17.716722,8.3986025,28.34915,14.007336,19.427135,11.367128,7.4811597,4.6798296,1.7330046,1.4771162
21.071823,11.481822,32.656425,16.785955,21.193478,12.528467,7.6794853,4.062546,1.7405567,1.3625178
22.032467,11.907906,32.955677,16.93444,20.953426,12.322079,7.481219,3.8302648,1.7030108,1.30568
26.306614,13.44368,39.685005,19.28962,24.677094,13.557262,8.396293,3.9063962,1.9037958,1.3411704
23.475883,11.427755,36.87693,17.791153,23.519463,13.049352,8.227834,4.5911455,1.8859308,1.4732718
21.168339,9.794231,33.974457,16.114933,22.239325,12.236423,7.995903,4.758713,1.8420935,1.4805012
19.224699,8.019325,29.563248,13.369045,19.700998,10.500622,7.1900387,4.301034,1.6469498,1.334959
16.217022,5.68158,23.448576,9.664528,15.859337,7.954909,5.806018,3.462167,1.3051233,1.0637468
16.552227,5.7368183,23.381285,9.572978,15.633566,7.8305473,5.6582336,3.3832316,1.2655934,1.0445476
16.251928,5.6551504,23.088913,9.524305,15.463227,7.8287096,5.6136065,3.3922477,1.2609935,1.0533578
13.833317,4.787287,19.709187,8.0735855,12.996155,6.547698,4.650564,2.8719687,1.039875,0.891096
13.358711,4.5976295,19.070095,7.781269,12.521458,6.2918177,4.4594955,2.759273,0.99589777,0.85753894
12.954145,4.4411693,18.518192,7.564313,12.183302,6.1489763,4.3522744,2.6991334,0.9737947,0.8451917
13.239314,4.5691757,18.648838,7.714092,12.363807,6.3522873,4.4694676,2.7834764,1.0062304,0.88677144
15.2247,5.555564,22.261631,9.646578,15.160166,8.127306,5.6699467,3.5554872,1.3052489,1.1405051
17.207296,6.642648,26.21743,11.514969,18.034369,9.626301,6.762511,4.0620975,1.5468032,1.2904696
21.386002,8.730697,33.204544,14.4321,22.37829,11.46314,8.1231575,4.3801355,1.8214815,1.3847911
21.05327,8.322002,32.626846,13.995082,22.028122,11.222657,7.9817076,4.372831,1.7955848,1.393601
19.158728,6.930376,29.267708,12.122978,20.035982,10.045614,7.3302174,4.133148,1.6566046,1.3055165
17.90029,6.338417,27.446383,11.30483,18.995329,9.501699,7.0293236,4.0121965,1.5923551,1.2554591
16.666624,6.0150676,25.436998,10.70824,17.655865,9.030193,6.613723,3.8976383,1.5080516,1.2162403
16.543354,6.0206485,25.479044,10.815119,17.741348,9.153238,6.682245,3.9741344,1.5297115,1.241354
18.333097,6.7627554,28.818253,12.185609,20.002459,10.214222,7.462042,4.3337116,1.7005749,1.3484421
17.631197,6.414469,27.551744,11.576248,19.120256,9.744743,7.121772,4.1346846,1.621619,1.2894862
16.092335,5.6270146,24.425144,10.096636,16.815487,8.488711,6.2236257,3.6685174,1.4132681,1.1356072
15.720423,5.405289,22.965427,9.377611,15.593513,7.776371,5.7180223,3.393582,1.2856035,1.0402488
16.08008,5.545094,22.867208,9.314812,15.296101,7.6188536,5.5302563,3.302454,1.2342265,1.0152845
14.454337,4.97931,21.04634,8.5898285,14.068702,7.018914,5.088874,3.0912533,1.1401318,0.94282174
14.515139,4.9677796,21.189585,8.632793,14.183208,7.0764995,5.131768,3.1149359,1.1515863,0.95118296
17.230705,5.7817054,25.248648,10.130775,17.07987,8.393212,6.185104,3.608649,1.3871566,1.1059052
18.630375,6.400543,27.47351,11.108212,18.568335,9.108083,6.7194386,3.8548489,1.5079746,1.1784241
18.757063,6.5552254,27.730213,11.317065,18.568035,9.154047,6.6724133,3.8726068,1.5005764,1.1770526
17.702185,6.159343,25.876541,10.565047,17.134014,8.484737,6.10036,3.6106663,1.3724073,1.0950998
15.925012,5.4238253,22.893236,9.236893,14.968748,7.3944225,5.259703,3.1608572,1.1788073,0.96816635
14.371012,4.8254023,20.540257,8.228498,13.355059,6.6003757,4.665409,2.8335433,1.042203,0.87906754
14.646119,4.9191008,20.554253,8.226038,13.317829,6.590211,4.6354127,2.8089147,1.0315633,0.8789445
14.035047,4.775649,19.711237,7.9804573,12.780344,6.414102,4.4666324,2.7334275,0.9985869,0.86694694
13.164963,4.5412207,18.93565,7.7734604,12.333424,6.284892,4.339938,2.6850972,0.97761273,0.8549464
13.940054,4.8443837,19.997555,8.261839,13.100662,6.7121,4.645353,2.8653631,1.0509555,0.91102445
13.750464,4.833251,19.525307,8.123213,12.758402,6.5798016,4.5330715,2.8166714,1.026053,0.89889884
12.328924,4.3620925,17.286842,7.236548,11.191359,5.852956,3.9551268,2.506384,0.8929337,0.82055306
11.3066,4.1774845,15.678937,6.792073,10.132928,5.519892,3.6208153,2.3631797,0.8208953,0.79721546
10.528322,4.047845,14.8366375,6.660137,9.691177,5.4827743,3.5434499,2.344047,0.8183719,0.81102467
11.054792,4.2805495,16.055077,7.3357944,10.773218,6.1918597,4.0528765,2.6923108,0.9506848,0.92738616
11.169719,4.509028,16.922012,7.9902472,11.647782,6.8678994,4.511034,3.0053692,1.0758901,1.0363708
12.563666,5.2288017,19.459927,9.348362,13.600958,8.093576,5.334359,3.5616608,1.2708347,1.2044222
12.570744,4.7667046,18.452873,8.27008,12.55604,7.0320396,4.731086,3.0802531,1.0923038,1.0176728
11.1706085,4.074508,15.58521,6.7092276,10.112806,5.4655943,3.6384606,2.4099975,0.8207054,0.7893369
11.3929,4.1152387,15.750885,6.697255,10.163132,5.4099517,3.622179,2.3849602,0.81133986,0.77692866
11.830195,4.2526083,16.263298,6.859755,10.466707,5.5092316,3.706234,2.411488,0.8270712,0.785033
11.874806,4.2352743,16.715046,6.998615,10.786659,5.616748,3.8079,2.4504523,0.850399,0.79007745
11.787605,4.1375537,17.11007,7.0981855,11.131591,5.7292695,3.939043,2.495337,0.8839865,0.7966995
11.97724,4.086876,17.561678,7.170885,11.654627,5.877511,4.1932907,2.565249,0.94519615,0.8149493
12.260643,4.3449974,17.350597,7.2881627,11.380955,5.955409,4.0785007,2.5811076,0.92072904,0.84065557
12.678181,4.4815645,17.65503,7.430936,11.601966,6.0984964,4.1721315,2.6426854,0.9417013,0.864938
13.897271,4.8814106,19.458395,8.181629,12.844875,6.7475715,4.62447,2.902474,1.0489416,0.94402266
12.459209,4.5044093,18.720867,8.1688385,12.674407,6.9292364,4.7201533,3.074429,1.0943549,0.99859023
12.32662,4.559561,18.902323,8.400454,12.9494915,7.2041025,4.9029617,3.2160435,1.1471574,1.0494189
11.8328905,4.3384814,17.259735,7.5248246,11.527586,6.2973275,4.247574,2.7591891,0.9705291,0.90398645
11.357655,4.1889563,16.21629,7.0655203,10.618977,5.799559,3.8618336,2.5581594,0.8763387,0.832999
10.314678,3.8920548,14.845888,6.512408,9.52153,5.233487,3.393753,2.2687678,0.7713518,0.7458708
9.642996,3.6933408,14.1888685,6.2265835,8.951069,4.91146,3.1238422,2.088282,0.71064997,0.68640435
9.724043,3.6679778,14.66176,6.3399057,9.230425,4.974353,3.1886091,2.1175108,0.72258353,0.68476164
9.746021,3.6422176,14.828347,6.3813376,9.365613,5.0238924,3.238204,2.141684,0.7339773,0.6916969
10.077404,3.6956947,15.334793,6.5437565,9.772402,5.201766,3.403638,2.240919,0.7705692,0.72016764
11.104399,3.9565315,16.42702,6.9095817,10.636254,5.570473,3.7515478,2.4116344,0.84797835,0.7763332
12.605173,4.4093504,17.834955,7.4054785,11.557821,5.9782715,4.0646186,2.548616,0.9161427,0.8276975
11.87995,4.1679277,17.256294,7.2145452,11.261583,5.8748655,3.9956198,2.5224676,0.9064654,0.81845236
10.441193,3.8448243,15.19479,6.5805283,9.831844,5.3562565,3.5100088,2.3033738,0.7998214,0.7679746
9.893177,3.7484112,14.32614,6.3117275,9.209402,5.1067247,3.2912254,2.1764746,0.75379205,0.7378826
9.965627,3.783526,14.38645,6.3537474,9.249079,5.1487846,3.309249,2.1937938,0.7588059,0.74652743
9.984529,3.771598,14.325214,6.2999983,9.2029915,5.097785,3.2886686,2.1812763,0.7523048,0.739154
9.986475,3.8024492,14.086407,6.2249722,9.013613,5.0194693,3.2185116,2.1462636,0.73635876,0.73122776
9.945514,3.8205535,13.892212,6.1614094,8.820255,4.9318075,3.1306362,2.098084,0.71534324,0.71810484
9.639601,3.735928,13.582737,6.0188317,8.545336,4.7606153,2.9973264,2.0075154,0.68238056,0.682544
10.364672,3.8424745,14.774696,6.363439,9.434226,5.0888205,3.3300447,2.2050328,0.7502465,0.72667027
11.348143,4.120576,15.793681,6.729105,10.170231,5.4215317,3.6098666,2.362607,0.80936146,0.7758014
12.138493,4.3149414,16.821217,7.066052,10.897129,5.720031,3.8626285,2.4597387,0.86730456,0.80915403
11.22043,3.9955277,16.349,6.9301877,10.702745,5.67939,3.8428187,2.4933505,0.86853194,0.8057833
11.005783,3.9319859,16.251684,6.889772,10.550692,5.6050215,3.7530622,2.455164,0.84780693,0.7901486
10.767164,3.819137,16.124996,6.7804766,10.408861,5.47096,3.6695285,2.3964324,0.8267112,0.76119614
